licensee_name,licence_number,premises_address,grade,demerit_points,suspension_start_date,suspension_end_date
TAN CHEW CHEONG,SM102038002,SMITH STREET BLK 335 Stall No 02-038,B,na,na,na
CHAN WAI HENG @TAN YIAH DIN,SM102037003,SMITH STREET BLK 335 Stall No 02-037,B,na,na,na
ZHANG ZIYUE,SM102036003,SMITH STREET BLK 335 Stall No 02-036,B,na,na,na
LEONG YOKE SIM,SM102035001,SMITH STREET BLK 335 Stall No 02-035,B,na,na,na
CHOW MOI MOI,SM102034002,SMITH STREET BLK 335 Stall No 02-034,B,na,na,na
PHOON SIEW DAT,SM102033002,SMITH STREET BLK 335 Stall No 02-033,B,na,na,na
TAN CHIANG BOO,SM102032002,SMITH STREET BLK 335 Stall No 02-032,B,na,na,na
PECK CHOON LAN,SM102031003,SMITH STREET BLK 335 Stall No 02-031,B,na,na,na
TOH SWEE TUEN,SM102030002,SMITH STREET BLK 335 Stall No 02-030,B,na,na,na
TOH SWEE TUEN,SM102029003,SMITH STREET BLK 335 Stall No 02-029,B,na,na,na
LI YOUXING,SM102028003,SMITH STREET BLK 335 Stall No 02-028,B,na,na,na
WANG XINGHAI,SM102026003,SMITH STREET BLK 335 Stall No 02-026,B,na,na,na
TOH BOON SENG,SM102025002,SMITH STREET BLK 335 Stall No 02-025,B,na,na,na
MU JINLIN,SM102024002,SMITH STREET BLK 335 Stall No 02-024,B,na,na,na
TAN ER CHENG,SM102023002,SMITH STREET BLK 335 Stall No 02-023,B,na,na,na
LEE FOOK MENG,SM102022002,SMITH STREET BLK 335 Stall No 02-022,B,na,na,na
HO KONG MIN,SM102021002,SMITH STREET BLK 335 Stall No 02-021,A,na,na,na
SHI HUAZHU,SM102020003,SMITH STREET BLK 335 Stall No 02-020,B,na,na,na
TAN KEE LENG,SM102019002,SMITH STREET BLK 335 Stall No 02-019,B,na,na,na
WANG XINGHAI,SM102018002,SMITH STREET BLK 335 Stall No 02-018,B,na,na,na
GAO SHANQIANG,SM102017002,SMITH STREET BLK 335 Stall No 02-017,B,na,na,na
PRINYA CHANGPHOM,SM102016001,SMITH STREET BLK 335 Stall No 02-016,B,na,na,na
LIM HWEE HUAT,SM102015002,SMITH STREET BLK 335 Stall No 02-015,B,na,na,na
SIAH TENG CHENG,SM102014002,SMITH STREET BLK 335 Stall No 02-014,B,na,na,na
SIAH TENG CHENG,SM102013002,SMITH STREET BLK 335 Stall No 02-013,B,na,na,na
PHOON SIEW DAT,SM102012002,SMITH STREET BLK 335 Stall No 02-012,A,na,na,na
LEE YANG KOK,SM102011002,SMITH STREET BLK 335 Stall No 02-011,B,na,na,na
KER SOH SIAN,SM102010003,SMITH STREET BLK 335 Stall No 02-010,A,na,na,na
BEH SU NGIN,SM102009001,SMITH STREET BLK 335 Stall No 02-009,B,na,na,na
WU LIANLIAN,SM102008004,SMITH STREET BLK 335 Stall No 02-008,na,na,na,na
SHAM HONG HEI,SM102007005,SMITH STREET BLK 335 Stall No 02-007,B,na,na,na
SHAM HONG HEI,SM102006004,SMITH STREET BLK 335 Stall No 02-006,B,na,na,na
LIEW CHIT MOOI,SM102005002,SMITH STREET BLK 335 Stall No 02-005,B,na,na,na
HONG HEE SENG,SM102004001,SMITH STREET BLK 335 Stall No 02-004,A,na,na,na
LAM JEONG KONG,SM102002002,SMITH STREET BLK 335 Stall No 02-002,B,na,na,na
LIM KWOK SEONG,SM102001002,SMITH STREET BLK 335 Stall No 02-001,B,na,na,na
WOO HAI PENG,SI10174002,SIMS PLACE BLK 49 Stall No 01-74,A,na,na,na
KANG LIAN HOON,SI10173002,SIMS PLACE BLK 49 Stall No 01-73,B,na,na,na
TOH KAI HONG,SI10172002,SIMS PLACE BLK 49 Stall No 01-72,B,6,na,na
LEE SIOW LOO,SI10171001,SIMS PLACE BLK 49 Stall No 01-71,B,na,na,na
LOW LAM FATT,SI10170002,SIMS PLACE BLK 49 Stall No 01-70,B,na,na,na
NG AH HOCK,SI10169001,SIMS PLACE BLK 49 Stall No 01-69,A,na,na,na
TOO LIAN YING,SI10160001,SIMS PLACE BLK 49 Stall No 01-60,B,na,na,na
LEE SHING,SI10159001,SIMS PLACE BLK 49 Stall No 01-59,A,na,na,na
JASMINE YAP MING TENG,SI10158002,SIMS PLACE BLK 49 Stall No 01-58,A,na,na,na
TANG LINJUAN,SI10157002,SIMS PLACE BLK 49 Stall No 01-57,A,na,na,na
POH CHER KIAN (FU ZIJIAN),SI10155001,SIMS PLACE BLK 49 Stall No 01-55,B,na,na,na
ONG KIAN CHUA,SI10154001,SIMS PLACE BLK 49 Stall No 01-54,B,na,na,na
LAU BEE KIEN,SI10153001,SIMS PLACE BLK 49 Stall No 01-53,B,na,na,na
TAN SEE FOO,SI10152001,SIMS PLACE BLK 49 Stall No 01-52,B,na,na,na
"HO ENG LOCK, EDMUND",SI10151003,SIMS PLACE BLK 49 Stall No 01-51,B,na,na,na
TEO LAY HONG,SI10150002,SIMS PLACE BLK 49 Stall No 01-50,B,na,na,na
CHEN YONGHUI,SI10149001,SIMS PLACE BLK 49 Stall No 01-49,B,na,na,na
SIM HENG HUNG,SI10148001,SIMS PLACE BLK 49 Stall No 01-48,A,na,na,na
KOK CHEE WENG,SI10147001,SIMS PLACE BLK 49 Stall No 01-47,B,na,na,na
LIM SWEE HIOK,SI10146001,SIMS PLACE BLK 49 Stall No 01-46,A,na,na,na
CHEN DEMING,SI10145001,SIMS PLACE BLK 49 Stall No 01-45,B,na,na,na
CHONG LEONG,SI10144001,SIMS PLACE BLK 49 Stall No 01-44,B,na,na,na
LIM LIAN GEK,SI10143001,SIMS PLACE BLK 49 Stall No 01-43,B,na,na,na
HUANG LIZHU,SI10142001,SIMS PLACE BLK 49 Stall No 01-42,B,na,na,na
TAN GEOK CHEW,SI10141002,SIMS PLACE BLK 49 Stall No 01-41,B,na,na,na
NEO CHUAN HENG,SI10140002,SIMS PLACE BLK 49 Stall No 01-40,B,na,na,na
WONG SAM MUI @WONG PHUAY HENG,SI10139001,SIMS PLACE BLK 49 Stall No 01-39,B,na,na,na
TAN HONG KIAU,SI10138003,SIMS PLACE BLK 49 Stall No 01-38,A,na,na,na
KWEH SWEE KIM,SI10137002,SIMS PLACE BLK 49 Stall No 01-37,B,na,na,na
TENG NGOH HOY,SI10136001,SIMS PLACE BLK 49 Stall No 01-36,B,na,na,na
LEONG YIM YING,SI10135002,SIMS PLACE BLK 49 Stall No 01-35,A,na,na,na
KOEK HUP WAH,SI10134002,SIMS PLACE BLK 49 Stall No 01-34,B,na,na,na
THAM FOOK KEE,SI10133001,SIMS PLACE BLK 49 Stall No 01-33,B,na,na,na
HUANG QINGHUI,SI10132001,SIMS PLACE BLK 49 Stall No 01-32,C,na,na,na
CHUA AH PEEN,SI10131001,SIMS PLACE BLK 49 Stall No 01-31,B,na,na,na
TAN SOK KHENG,SI10130001,SIMS PLACE BLK 49 Stall No 01-30,A,na,na,na
YEE WEN FIAL,SI10129001,SIMS PLACE BLK 49 Stall No 01-29,A,na,na,na
NEO SIEW HUA,SI10128002,SIMS PLACE BLK 49 Stall No 01-28,B,na,na,na
NG AIK SENG,SI10127001,SIMS PLACE BLK 49 Stall No 01-27,A,na,na,na
TEO SOO KIM,SI10126001,SIMS PLACE BLK 49 Stall No 01-26,A,na,na,na
PUAY NGIAN ENG,SI10125001,SIMS PLACE BLK 49 Stall No 01-25,A,na,na,na
NG ENG CHYE,SI10124001,SIMS PLACE BLK 49 Stall No 01-24,A,na,na,na
LEONG AH KOW,SI10123002,SIMS PLACE BLK 49 Stall No 01-23,B,na,na,na
TOH ENG HWEE,SI10122001,SIMS PLACE BLK 49 Stall No 01-22,B,na,na,na
YEO KIM SZE,SI10121002,SIMS PLACE BLK 49 Stall No 01-21,A,na,na,na
LOW CHEE TING,SI10120002,SIMS PLACE BLK 49 Stall No 01-20,B,na,na,na
LIM LAI YIN,SI10119002,SIMS PLACE BLK 49 Stall No 01-19,B,na,na,na
CHEN HUIZHEN,SI10118002,SIMS PLACE BLK 49 Stall No 01-18,B,na,na,na
TAN YANG HUANG,SI10117001,SIMS PLACE BLK 49 Stall No 01-17,B,na,na,na
TAN AI CHOO,SI10116001,SIMS PLACE BLK 49 Stall No 01-16,B,na,na,na
YEO HENG FONG,SI10115001,SIMS PLACE BLK 49 Stall No 01-15,B,na,na,na
PEH AH TENG,SI10114004,SIMS PLACE BLK 49 Stall No 01-14,A,na,na,na
MOHAMED KAMSARI BIN MUNGIN,SI10113001,SIMS PLACE BLK 49 Stall No 01-13,B,na,na,na
SANAH BINTI MOHD ISA,SI10112001,SIMS PLACE BLK 49 Stall No 01-12,B,na,na,na
SULTAN GHANI S/O PACKRI MASTAN,SI10111002,SIMS PLACE BLK 49 Stall No 01-11,A,na,na,na
MUMTAJ BEGUM W/O FAKEER MOHD,SI10110002,SIMS PLACE BLK 49 Stall No 01-10,B,na,na,na
MUSTAJAB BIN IBRAHIM,SI10109002,SIMS PLACE BLK 49 Stall No 01-09,A,na,na,na
SHABBIR S/O SAKKAN,SI10108001,SIMS PLACE BLK 49 Stall No 01-08,A,na,na,na
FAZIAH BINTE SA'AT,SI10107002,SIMS PLACE BLK 49 Stall No 01-07,A,na,na,na
ONG PENG SIONG,SI10106001,SIMS PLACE BLK 49 Stall No 01-06,B,na,na,na
TAN TENG KEW,SI10105002,SIMS PLACE BLK 49 Stall No 01-05,B,na,na,na
TAN SIEW KIAN,SI10104002,SIMS PLACE BLK 49 Stall No 01-04,B,na,na,na
YONG HON CHOONG,SI10103002,SIMS PLACE BLK 49 Stall No 01-03,B,na,na,na
AKBERALI BIN A P ABDUL HAMEED,SI10102002,SIMS PLACE BLK 49 Stall No 01-02,A,na,na,na
LOW KIK KEE,SI10101002,SIMS PLACE BLK 49 Stall No 01-01,B,na,na,na
NG CHEK SON,SHF036001,SEMBAWANG HILLS FOOD CENTRE Stall No 036,B,na,na,na
MOK CHENG WEI,SHF035001,SEMBAWANG HILLS FOOD CENTRE Stall No 035,B,na,na,na
CHONG KOK WEI LAWRENCE,SHF034002,SEMBAWANG HILLS FOOD CENTRE Stall No 034,B,na,na,na
LEONG MUN HON,SHF033001,SEMBAWANG HILLS FOOD CENTRE Stall No 033,A,na,na,na
KANG TENG GUAT,SHF032001,SEMBAWANG HILLS FOOD CENTRE Stall No 032,A,na,na,na
TAN SIEW THOH,SHF031001,SEMBAWANG HILLS FOOD CENTRE Stall No 031,A,na,na,na
LIM KIM TEE,SHF030002,SEMBAWANG HILLS FOOD CENTRE Stall No 030,A,na,na,na
POO TEH LAK,SHF029001,SEMBAWANG HILLS FOOD CENTRE Stall No 029,A,na,na,na
LIM HUNG QUEE,SHF028002,SEMBAWANG HILLS FOOD CENTRE Stall No 028,B,na,na,na
TAN CHUAN CHUAN,SHF027001,SEMBAWANG HILLS FOOD CENTRE Stall No 027,A,na,na,na
ONG CHEN KHOON,SHF026001,SEMBAWANG HILLS FOOD CENTRE Stall No 026,B,na,na,na
KOH KIM HUAT,SHF025002,SEMBAWANG HILLS FOOD CENTRE Stall No 025,A,na,na,na
KOH BOON CHO,SHF024002,SEMBAWANG HILLS FOOD CENTRE Stall No 024,A,na,na,na
TOH GIM HOCK,SHF023001,SEMBAWANG HILLS FOOD CENTRE Stall No 023,B,na,na,na
SEAH HOCK GUAN (XIE FUYUAN),SHF022002,SEMBAWANG HILLS FOOD CENTRE Stall No 022,B,na,na,na
QUEK HWAI KWANG,SHF021002,SEMBAWANG HILLS FOOD CENTRE Stall No 021,A,na,na,na
KOH CHIN PING,SHF020002,SEMBAWANG HILLS FOOD CENTRE Stall No 020,B,na,na,na
LEE SONG NAI,SHF019002,SEMBAWANG HILLS FOOD CENTRE Stall No 019,na,na,na,na
LIM LIT HONG,SHF018002,SEMBAWANG HILLS FOOD CENTRE Stall No 018,B,na,na,na
ESRIR BINTE SANWAN,SHF017002,SEMBAWANG HILLS FOOD CENTRE Stall No 017,B,na,na,na
LOO NYUK FOONG,SHF016002,SEMBAWANG HILLS FOOD CENTRE Stall No 016,A,na,na,na
NG WEI KEE (HUANG WEIQI),SHF015003,SEMBAWANG HILLS FOOD CENTRE Stall No 015,A,na,na,na
ANG KIM HEI,SHF014001,SEMBAWANG HILLS FOOD CENTRE Stall No 014,A,na,na,na
LIM ENN,SHF013001,SEMBAWANG HILLS FOOD CENTRE Stall No 013,B,na,na,na
TAN KIN CHWEE,SHF012003,SEMBAWANG HILLS FOOD CENTRE Stall No 012,A,na,na,na
ONG KAH LIP,SHF011002,SEMBAWANG HILLS FOOD CENTRE Stall No 011,A,na,na,na
TENG CHENG SOON,SHF010002,SEMBAWANG HILLS FOOD CENTRE Stall No 010,B,na,na,na
NEO HUAO THUAN,SHF009001,SEMBAWANG HILLS FOOD CENTRE Stall No 009,A,6,na,na
LO YEOW KIEM,SHF008001,SEMBAWANG HILLS FOOD CENTRE Stall No 008,B,na,na,na
LIM AH CHEW,SHF007001,SEMBAWANG HILLS FOOD CENTRE Stall No 007,A,na,na,na
KOH BEE HENG,SHF006001,SEMBAWANG HILLS FOOD CENTRE Stall No 006,B,na,na,na
YEOW CHIN BACK,SHF005001,SEMBAWANG HILLS FOOD CENTRE Stall No 005,B,na,na,na
GE YAN SENG,SHF004002,SEMBAWANG HILLS FOOD CENTRE Stall No 004,B,na,na,na
TAN TOW FANG,SHF003002,SEMBAWANG HILLS FOOD CENTRE Stall No 003,B,na,na,na
LEE LEY YONG,SHF002003,SEMBAWANG HILLS FOOD CENTRE Stall No 002,B,na,na,na
TAN AH LOOI,SHF001003,SEMBAWANG HILLS FOOD CENTRE Stall No 001,na,na,na,na
SIM BAK SUN,SGM046002,SERANGOON GARDEN MARKET Stall No 046,A,na,na,na
SIM BAK SUN,SGM045001,SERANGOON GARDEN MARKET Stall No 045,A,na,na,na
NG TECK SIAH (HUANG DECHENG),SGM044002,SERANGOON GARDEN MARKET Stall No 044,A,na,na,na
CHEW TENG ANN (ZHOU TING'AN),SGM043004,SERANGOON GARDEN MARKET Stall No 043,A,na,na,na
CHOCK CHENG HENG,SGM042001,SERANGOON GARDEN MARKET Stall No 042,A,na,na,na
TAN HONG JU (CHEN HONGRU),SGM041002,SERANGOON GARDEN MARKET Stall No 041,A,na,na,na
LOW CHU BAT,SGM040001,SERANGOON GARDEN MARKET Stall No 040,A,na,na,na
PHUA SOK LENG,SGM039002,SERANGOON GARDEN MARKET Stall No 039,A,na,na,na
SOU TSAIR ER,SGM038001,SERANGOON GARDEN MARKET Stall No 038,A,na,na,na
LEO BOH BOEY,SGM037001,SERANGOON GARDEN MARKET Stall No 037,A,na,na,na
ONG SONG-KWAN,SGM036002,SERANGOON GARDEN MARKET Stall No 036,A,na,na,na
JUDY YAP LENGYIN (JUDY YE LINGYIN),SGM035002,SERANGOON GARDEN MARKET Stall No 035,A,na,na,na
HO KONG CHU,SGM034001,SERANGOON GARDEN MARKET Stall No 034,A,na,na,na
AB GHANI BIN MA'ASIN,SGM033001,SERANGOON GARDEN MARKET Stall No 033,A,na,na,na
KOH PUI CHEH,SGM032002,SERANGOON GARDEN MARKET Stall No 032,A,na,na,na
SUPATI BTE SUKIMI,SGM031001,SERANGOON GARDEN MARKET Stall No 031,A,na,na,na
SUGIYAM BTE WA THIMAN,SGM028001,SERANGOON GARDEN MARKET Stall No 028,A,na,na,na
MOHAMMAD FIRUZ BIN SAMURI,SGM027002,SERANGOON GARDEN MARKET Stall No 027,A,na,na,na
MOHAMED SHARIFF,SGM026001,SERANGOON GARDEN MARKET Stall No 026,A,na,na,na
CHIN HON YIN,SGM025002,SERANGOON GARDEN MARKET Stall No 025,A,na,na,na
EK GEK HWA,SGM024002,SERANGOON GARDEN MARKET Stall No 024,A,na,na,na
NUR JULIA,SGM023003,SERANGOON GARDEN MARKET Stall No 023,B,na,na,na
KOH CHOON YIAN,SGM022002,SERANGOON GARDEN MARKET Stall No 022,A,na,na,na
KOH BOON TOW (XU WENDAO),SGM021002,SERANGOON GARDEN MARKET Stall No 021,A,na,na,na
OH FOONG TOH,SGM020001,SERANGOON GARDEN MARKET Stall No 020,B,na,na,na
POH TENG HOCK,SGM019002,SERANGOON GARDEN MARKET Stall No 019,A,na,na,na
CHIN CHUN YOONG,SGM018002,SERANGOON GARDEN MARKET Stall No 018,A,na,na,na
TAN BENG HOCK,SGM017001,SERANGOON GARDEN MARKET Stall No 017,A,na,na,na
GOH GEOK ENG,SGM016001,SERANGOON GARDEN MARKET Stall No 016,A,na,na,na
LOKE PAT MUI,SGM015001,SERANGOON GARDEN MARKET Stall No 015,A,na,na,na
GUAY KIM HONG,SGM014002,SERANGOON GARDEN MARKET Stall No 014,A,na,na,na
KOH KOK SENG,SGM013001,SERANGOON GARDEN MARKET Stall No 013,A,na,na,na
LEOW AH CHENG,SGM012001,SERANGOON GARDEN MARKET Stall No 012,A,na,na,na
LOW ENG PAU,SGM011002,SERANGOON GARDEN MARKET Stall No 011,A,na,na,na
TONG JUAT HIANG,SGM010002,SERANGOON GARDEN MARKET Stall No 010,A,na,na,na
TAN KAY SENG,SGM009001,SERANGOON GARDEN MARKET Stall No 009,A,na,na,na
CHIA POH CHENG,SGM008002,SERANGOON GARDEN MARKET Stall No 008,A,na,na,na
TAN CHOON MONG,SGM007001,SERANGOON GARDEN MARKET Stall No 007,A,na,na,na
NA SUN HUAT,SGM006003,SERANGOON GARDEN MARKET Stall No 006,A,na,na,na
SHEOW MENG HWA,SGM005002,SERANGOON GARDEN MARKET Stall No 005,A,na,na,na
CATHERINE CHNG AH HENG,SGM004003,SERANGOON GARDEN MARKET Stall No 004,A,na,na,na
CHNG AH MOOI,SGM003002,SERANGOON GARDEN MARKET Stall No 003,A,na,na,na
LOW CHOON KWANG,SGM002001,SERANGOON GARDEN MARKET Stall No 002,A,na,na,na
SAU KAI HIONG,SGM001001,SERANGOON GARDEN MARKET Stall No 001,A,na,na,na
NG AH HIENG,RH20196002,REDHILL LANE BLK 85 Stall No 01-96,B,na,na,na
TAN LEE GEK,RH20195003,REDHILL LANE BLK 85 Stall No 01-95,B,na,na,na
LEE TECK HAI,RH20194001,REDHILL LANE BLK 85 Stall No 01-94,B,na,na,na
MAK CHEE WAH,RH20193003,REDHILL LANE BLK 85 Stall No 01-93,A,na,na,na
CHONG CHAN FONG,RH20192001,REDHILL LANE BLK 85 Stall No 01-92,B,na,na,na
NG CHOON KHENG,RH20191001,REDHILL LANE BLK 85 Stall No 01-91,B,4,na,na
HAN JAM SIEW,RH20190002,REDHILL LANE BLK 85 Stall No 01-90,A,na,na,na
VIOLET CHING MEI LING (VIOLET ZHONG MEILING),RH20189002,REDHILL LANE BLK 85 Stall No 01-89,B,na,na,na
KOK SAU HING,RH20188001,REDHILL LANE BLK 85 Stall No 01-88,B,na,na,na
KOH JOO MAI,RH20187001,REDHILL LANE BLK 85 Stall No 01-87,B,na,na,na
TAN SIAN KEAN,RH20186002,REDHILL LANE BLK 85 Stall No 01-86,B,na,na,na
CHIN CHOW,RH20185002,REDHILL LANE BLK 85 Stall No 01-85,A,na,na,na
PEH CHEOW TEE,RH20184001,REDHILL LANE BLK 85 Stall No 01-84,B,na,na,na
BEH KENG LIANG,RH20183001,REDHILL LANE BLK 85 Stall No 01-83,B,na,na,na
LEE PUAY KIANG,RH20182002,REDHILL LANE BLK 85 Stall No 01-82,B,na,na,na
CHUA MENG CHU,RH20181001,REDHILL LANE BLK 85 Stall No 01-81,B,na,na,na
NG AH SENG,RH20180001,REDHILL LANE BLK 85 Stall No 01-80,B,na,na,na
TAN BOON KWANG,RH20179001,REDHILL LANE BLK 85 Stall No 01-79,B,na,na,na
SAITHA BANU D/O MOHAMED YASSIN,RH20178001,REDHILL LANE BLK 85 Stall No 01-78,B,na,na,na
PENG XINHUA,RH20177002,REDHILL LANE BLK 85 Stall No 01-77,B,na,na,na
CHUA BONG CHEE,RH20176001,REDHILL LANE BLK 85 Stall No 01-76,B,na,na,na
NAI KIAT CHENG,RH20175001,REDHILL LANE BLK 85 Stall No 01-75,B,na,na,na
TAN AH ENG,RH20174001,REDHILL LANE BLK 85 Stall No 01-74,B,na,na,na
TAN HWEE TIONG,RH20173001,REDHILL LANE BLK 85 Stall No 01-73,B,na,na,na
LIM KOK YEW,RH20172001,REDHILL LANE BLK 85 Stall No 01-72,B,na,na,na
KOW SIAH KHIAN,RH20171001,REDHILL LANE BLK 85 Stall No 01-71,B,na,na,na
NAI KIM SIONG,RH20170001,REDHILL LANE BLK 85 Stall No 01-70,B,na,na,na
SIM SOON POH,RH20169001,REDHILL LANE BLK 85 Stall No 01-69,B,na,na,na
ZHONG CHENGWEI,RH20168002,REDHILL LANE BLK 85 Stall No 01-68,B,na,na,na
HO KWAI PENG,RH20167001,REDHILL LANE BLK 85 Stall No 01-67,B,na,na,na
GOH AH GIEN,RH20166003,REDHILL LANE BLK 85 Stall No 01-66,B,na,na,na
SOH SIOK KUAN,RH20165003,REDHILL LANE BLK 85 Stall No 01-65,B,na,na,na
KOH AH KUAY,RH20164001,REDHILL LANE BLK 85 Stall No 01-64,B,na,na,na
FANG ANDA,RH20163003,REDHILL LANE BLK 85 Stall No 01-63,B,na,na,na
TAN KENG BOON,RH20162001,REDHILL LANE BLK 85 Stall No 01-62,B,na,na,na
SIM CHWEE LEONG,RH20161001,REDHILL LANE BLK 85 Stall No 01-61,A,na,na,na
LIM BOK ANN,RH20160001,REDHILL LANE BLK 85 Stall No 01-60,B,na,na,na
LIM TIAN NEE,RH20159003,REDHILL LANE BLK 85 Stall No 01-59,B,na,na,na
NG SIEOW ENG,RH20158001,REDHILL LANE BLK 85 Stall No 01-58,B,na,na,na
YEO CHENG LEONG,RH20157001,REDHILL LANE BLK 85 Stall No 01-57,B,na,na,na
LAI CHEE FONG,RH20156001,REDHILL LANE BLK 85 Stall No 01-56,B,na,na,na
FONG MEI WONG,RH20155001,REDHILL LANE BLK 85 Stall No 01-55,B,na,na,na
TAN AI LING,RH20154002,REDHILL LANE BLK 85 Stall No 01-54,na,na,na,na
ANG SIEW CHOON,RH20154001,REDHILL LANE BLK 85 Stall No 01-54,B,na,na,na
NGUYEN THI THAM,RH20153002,REDHILL LANE BLK 85 Stall No 01-53,A,na,na,na
KOH BOON TECK,RH20152001,REDHILL LANE BLK 85 Stall No 01-52,B,na,na,na
HENG SWEE YONG,RH20151002,REDHILL LANE BLK 85 Stall No 01-51,B,na,na,na
TAN CHAR BOR,RH20150001,REDHILL LANE BLK 85 Stall No 01-50,B,na,na,na
GOH THENG JIANG,RH20149001,REDHILL LANE BLK 85 Stall No 01-49,A,na,na,na
LOO LIAN WEE,RH20148001,REDHILL LANE BLK 85 Stall No 01-48,B,na,na,na
LOW ENG KIAT (LIU YINGJIE),RH20147002,REDHILL LANE BLK 85 Stall No 01-47,B,na,na,na
LOW ENG KIAT (LIU YINGJIE),RH20146001,REDHILL LANE BLK 85 Stall No 01-46,B,na,na,na
LOW CHAI LENG (LIU CAILING),RH20145003,REDHILL LANE BLK 85 Stall No 01-45,B,na,na,na
CHAN SUAN @CHUA PONG TEE,RH20144001,REDHILL LANE BLK 85 Stall No 01-44,B,na,na,na
LIM SIEW LIAN,RH20143001,REDHILL LANE BLK 85 Stall No 01-43,B,na,na,na
CHUNG WING KEE,RH20142001,REDHILL LANE BLK 85 Stall No 01-42,B,na,na,na
TANG CHUI LEE (DENG ZILI),RH20141001,REDHILL LANE BLK 85 Stall No 01-41,B,na,na,na
LEE SIEW CHUAN,RH20140001,REDHILL LANE BLK 85 Stall No 01-40,B,6,na,na
TEO PITT POO @TEY PITT POO,RH20139001,REDHILL LANE BLK 85 Stall No 01-39,B,na,na,na
NEO AIK KEONG,RH20138001,REDHILL LANE BLK 85 Stall No 01-38,B,na,na,na
LOW CHAI LENG (LIU CAILING),RH20137002,REDHILL LANE BLK 85 Stall No 01-37,B,na,na,na
TOK RONGRU,RH20136002,REDHILL LANE BLK 85 Stall No 01-36,B,na,na,na
TAN BEE ENG,RH20135002,REDHILL LANE BLK 85 Stall No 01-35,B,na,na,na
NG SIEW HUA,RH20134001,REDHILL LANE BLK 85 Stall No 01-34,B,na,na,na
SNG LAI HUA,RH20133001,REDHILL LANE BLK 85 Stall No 01-33,B,na,na,na
TAN BENG SEU,RH20132001,REDHILL LANE BLK 85 Stall No 01-32,B,na,na,na
YAP EE TIN,RH20131001,REDHILL LANE BLK 85 Stall No 01-31,B,na,na,na
NG TECK HUAY,RH20130002,REDHILL LANE BLK 85 Stall No 01-30,B,na,na,na
LIN SHAOYAN,RH20129002,REDHILL LANE BLK 85 Stall No 01-29,A,na,na,na
YEO SWEE LEONG,RH20128001,REDHILL LANE BLK 85 Stall No 01-28,B,na,na,na
LEE CHOON GECK,RH20127001,REDHILL LANE BLK 85 Stall No 01-27,B,na,na,na
NUI CHIN KOK,RH20126001,REDHILL LANE BLK 85 Stall No 01-26,B,na,na,na
MAUNG NGAI HAN @DANIEL LEE,RH20125002,REDHILL LANE BLK 85 Stall No 01-25,B,na,na,na
FANG YANJIAO,RH20123001,REDHILL LANE BLK 85 Stall No 01-23,B,na,na,na
TANG HWA KENG,RH20122001,REDHILL LANE BLK 85 Stall No 01-22,B,na,na,na
NG HOE LIM,RH20121002,REDHILL LANE BLK 85 Stall No 01-21,A,na,na,na
LIM MENG LUNG (LIN MINGLONG),RH20120004,REDHILL LANE BLK 85 Stall No 01-20,B,na,na,na
SIM EE,RH20119001,REDHILL LANE BLK 85 Stall No 01-19,B,na,na,na
HO TECK HUAT,RH20118001,REDHILL LANE BLK 85 Stall No 01-18,B,na,na,na
TAN KIM HUAT,RH20117001,REDHILL LANE BLK 85 Stall No 01-17,B,na,na,na
LEONG FOONG OI,RH20116002,REDHILL LANE BLK 85 Stall No 01-16,B,na,na,na
CHAN SEOW CHER,RH20115001,REDHILL LANE BLK 85 Stall No 01-15,B,na,na,na
ONG SOO CHENG,RH20114001,REDHILL LANE BLK 85 Stall No 01-14,B,na,na,na
YEO KOK BENG,RH20113001,REDHILL LANE BLK 85 Stall No 01-13,B,na,na,na
CHAN YUK KIN,RH20112002,REDHILL LANE BLK 85 Stall No 01-12,B,na,na,na
LOW GUAN SENG (LIU YUANCHENG),RH20111001,REDHILL LANE BLK 85 Stall No 01-11,B,na,na,na
MOHAMED HAMDI BIN TARFON,RH20110002,REDHILL LANE BLK 85 Stall No 01-10,A,na,na,na
LING SIANG YING,RH20109001,REDHILL LANE BLK 85 Stall No 01-09,B,na,na,na
LEE CHOR BENG,RH20108002,REDHILL LANE BLK 85 Stall No 01-08,B,na,na,na
GOH TECK KEONG,RH20107002,REDHILL LANE BLK 85 Stall No 01-07,B,na,na,na
TOH KIM KEE,RH20106001,REDHILL LANE BLK 85 Stall No 01-06,B,na,na,na
SIM CHAR BOH,RH20105001,REDHILL LANE BLK 85 Stall No 01-05,A,na,na,na
YEO CHAY HUANG,RH20104001,REDHILL LANE BLK 85 Stall No 01-04,B,na,na,na
ANG PONG HUEH,RH20103002,REDHILL LANE BLK 85 Stall No 01-03,B,na,na,na
LIM CHIAN WAN,RH20102001,REDHILL LANE BLK 85 Stall No 01-02,B,na,na,na
HAJANAZMUDEEN S/O ABDUL MUTHALIFF,RH20101001,REDHILL LANE BLK 85 Stall No 01-01,A,na,na,na
TAY ENG HUA,QS10199002,QUEEN STREET BLK 270 Stall No 01-99,B,na,na,na
TAN TUONG NGUONG,QS10198002,QUEEN STREET BLK 270 Stall No 01-98,A,na,na,na
WOO YIN LAI,QS10197002,QUEEN STREET BLK 270 Stall No 01-97,B,na,na,na
TAN AH GIAU,QS10196002,QUEEN STREET BLK 270 Stall No 01-96,B,na,na,na
KOK FONG KUM,QS10195002,QUEEN STREET BLK 270 Stall No 01-95,B,na,na,na
